"","x"
"1",0.812915503978729
"2",0.128015443682671
"3",0.268709063529968
"4",0.237994745373726
"5",0.536692261695862
"6",0.302734106779099
"7",0.550735533237457
"8",0.418847173452377
"9",0.818954288959503
"10",0.284694582223892
"11",0.478896260261536
"12",0.702876210212708
"13",0.608514130115509
"14",0.770363390445709
"15",0.439736038446426
"16",0.659536004066467
"17",0.564119458198547
"18",0.408712893724442
"19",0.104662373661995
"20",0.417840540409088
"21",0.263010859489441
"22",0.110147662460804
"23",0.389976173639297
"24",0.255235016345978
"25",0.207999497652054
"26",0.611529946327209
"27",0.525870442390442
"28",0.462296694517136
"29",0.560934782028198
"30",0.283763200044632
"31",0.633186519145966
"32",0.304912358522415
"33",0.571377217769623
"34",0.28541362285614
"35",0.455767005681992
"36",0.338900774717331
"37",0.229559674859047
"38",0.694810390472412
"39",0.448886275291443
"40",0.333247542381287
"41",0.100164070725441
"42",0.281104743480682
"43",0.793443143367767
"44",0.177161827683449
"45",0.254573792219162
"46",0.506763815879822
"47",0.157941371202469
"48",0.463184386491776
"49",0.452329158782959
"50",0.0786142945289612
"51",0.257019847631454
"52",0.747364819049835
"53",0.444684386253357
"54",0.369367986917496
"55",0.450584560632706
"56",0.589068472385406
"57",0.537078976631165
"58",0.4582878947258
"59",0.299936145544052
"60",0.149411723017693
"61",0.293505400419235
"62",0.488730907440186
"63",0.12653636932373
"64",0.661888241767883
"65",0.556506097316742
"66",0.336520254611969
"67",0.244016259908676
"68",0.129015669226646
"69",0.299137204885483
"70",0.202251821756363
"71",0.230474069714546
"72",0.234682962298393
"73",0.129565015435219
"74",0.436359852552414
"75",0.343031078577042
"76",0.213044092059135
"77",0.536882340908051
"78",0.507660627365112
"79",0.759998083114624
"80",0.288885921239853
"81",0.221709832549095
"82",0.324971705675125
"83",0.208004534244537
"84",0.340958088636398
"85",0.495023965835571
"86",0.628103613853455
"87",0.677649796009064
"88",0.53168773651123
"89",0.615220427513123
"90",0.577917635440826
"91",0.670118927955627
"92",0.27002826333046
"93",0.10971499979496
"94",0.2926324903965
"95",0.127745151519775
"96",0.55771267414093
"97",0.556895673274994
"98",0.463678300380707
"99",0.202000483870506
"100",0.585114717483521
"101",0.487591087818146
"102",0.85675436258316
"103",0.13839016854763
"104",0.319068402051926
"105",0.125248670578003
"106",0.451747864484787
"107",0.328214854001999
"108",0.485241651535034
"109",0.433087050914764
"110",0.443032801151276
"111",0.631358206272125
"112",0.414866954088211
"113",0.330866485834122
"114",0.350101560354233
"115",0.166832968592644
"116",0.860226452350616
"117",0.215864151716232
"118",0.361626088619232
"119",0.38580659031868
"120",0.400986194610596
"121",0.286064922809601
"122",0.175730377435684
"123",0.375215530395508
"124",0.467376410961151
"125",0.433663755655289
"126",0.413312435150146
"127",0.250015139579773
"128",0.505909144878387
"129",0.516955137252808
"130",0.489846378564835
"131",0.465509533882141
"132",0.544046461582184
"133",0.665523827075958
"134",0.173686027526855
"135",0.162656381726265
"136",0.185327708721161
"137",0.434819430112839
"138",0.199543103575706
"139",0.568178474903107
"140",0.421584665775299
"141",0.43377810716629
"142",0.662530183792114
"143",0.405193835496902
"144",0.168383717536926
"145",0.501688539981842
"146",0.438702195882797
"147",0.390378594398499
"148",0.435897260904312
"149",0.262697249650955
"150",0.473349928855896
"151",0.510553061962128
"152",0.818441987037659
"153",0.253728181123734
"154",0.416118741035461
"155",0.775450885295868
"156",0.213849484920502
"157",0.166539445519447
"158",0.35566258430481
"159",0.667472124099731
"160",0.763156294822693
"161",0.212294057011604
"162",0.388682425022125
"163",0.328791528940201
"164",0.251151502132416
"165",0.482810169458389
"166",0.444328486919403
"167",0.264089792966843
"168",0.323902279138565
"169",0.388933479785919
"170",0.408631324768066
"171",0.18821918964386
"172",0.525956273078918
"173",0.333137422800064
"174",0.323961943387985
"175",0.367658406496048
"176",0.537980556488037
"177",0.752349436283112
"178",0.385461390018463
"179",0.409170895814896
"180",0.385257631540298
"181",0.802446246147156
"182",0.579319655895233
"183",0.661110699176788
"184",0.546598434448242
"185",0.470927804708481
"186",0.637032926082611
"187",0.505143404006958
"188",0.361079216003418
"189",0.287558853626251
"190",0.420667976140976
"191",0.27122300863266
"192",0.413668483495712
"193",0.317416608333588
"194",0.165446281433105
"195",0.392846763134003
"196",0.538337469100952
"197",0.383879870176315
"198",0.33162197470665
"199",0.618273317813873
"200",0.731738090515137
"201",0.5182945728302
"202",0.321279883384705
"203",0.29179447889328
"204",0.0668154284358025
"205",0.356905460357666
"206",0.310045778751373
"207",0.284792333841324
"208",0.833393216133118
"209",0.285604894161224
"210",0.207125768065453
"211",0.456479638814926
"212",0.179527044296265
"213",0.783489286899567
"214",0.334569692611694
"215",0.116253867745399
"216",0.475541710853577
"217",0.508889973163605
"218",0.391311287879944
"219",0.277538627386093
"220",0.378434777259827
"221",0.573778927326202
"222",0.816949248313904
"223",0.55146598815918
"224",0.15885566174984
"225",0.42541965842247
"226",0.49048376083374
"227",0.426221609115601
"228",0.664730727672577
"229",0.410945802927017
"230",0.284878432750702
"231",0.1032360419631
"232",0.366110503673553
"233",0.536085069179535
"234",0.447941243648529
"235",0.610275745391846
"236",0.295138359069824
"237",0.584931075572968
"238",0.553156912326813
"239",0.167808622121811
"240",0.338701546192169
"241",0.0898701399564743
"242",0.448210120201111
"243",0.318814426660538
"244",0.433227598667145
"245",0.733708798885345
"246",0.598397016525269
"247",0.771110534667969
