"","x"
"1",0.65719336271286
"2",0.288806527853012
"3",0.702876210212708
"4",0.860226452350616
"5",0.320265144109726
"6",0.473842054605484
"7",0.344970166683197
"8",0.722566246986389
"9",0.416922479867935
"10",0.0770383700728416
"11",0.0951757654547691
"12",0.146009400486946
"13",0.3468277156353
"14",0.300336331129074
"15",0.270780444145203
"16",0.176655828952789
"17",0.449340403079987
"18",0.435684055089951
"19",0.616040766239166
"20",0.0776205807924271
"21",0.795401990413666
"22",0.520117819309235
"23",0.489427238702774
"24",0.354479730129242
"25",0.374067574739456
"26",0.516936361789703
"27",0.32655268907547
"28",0.686155259609222
"29",0.436303645372391
"30",0.556631147861481
"31",0.458915442228317
"32",0.681600749492645
"33",0.257628530263901
"34",0.503632068634033
"35",0.392258703708649
"36",0.0981440618634224
"37",0.400708675384521
"38",0.237815529108047
"39",0.348539143800735
"40",0.687097668647766
"41",0.28873685002327
"42",0.075251080095768
"43",0.519191145896912
"44",0.384773164987564
"45",0.19585756957531
"46",0.6977459192276
"47",0.543690621852875
"48",0.499465048313141
"49",0.265143990516663
"50",0.511663734912872
"51",0.424858450889587
"52",0.622920989990234
"53",0.151550859212875
"54",0.437732577323914
"55",0.6374831199646
"56",0.860226452350616
"57",0.472463756799698
"58",0.442501604557037
"59",0.436729848384857
"60",0.780177056789398
"61",0.341289490461349
"62",0.297383099794388
"63",0.159522622823715
"64",0.350571513175964
"65",0.665836691856384
"66",0.459225386381149
"67",0.333759278059006
"68",0.133756130933762
"69",0.661559998989105
"70",0.194213896989822
"71",0.396700173616409
"72",0.354972928762436
"73",0.135108068585396
"74",0.359419137239456
"75",0.181153833866119
"76",0.201731950044632
"77",0.156443655490875
"78",0.473470509052277
"79",0.53022301197052
"80",0.123123407363892
"81",0.164876580238342
"82",0.132606506347656
"83",0.306735038757324
"84",0.159116193652153
"85",0.145297184586525
"86",0.792725324630737
"87",0.354463130235672
"88",0.879378139972687
"89",0.214706555008888
"90",0.396642506122589
"91",0.534211814403534
"92",0.283040761947632
"93",0.637905359268188
"94",0.416033864021301
"95",0.406928896903992
"96",0.55675858259201
"97",0.165921285748482
"98",0.397941827774048
"99",0.737841069698334
"100",0.773013651371002
"101",0.233687832951546
"102",0.438747763633728
"103",0.45328015089035
"104",0.300372093915939
"105",0.436742752790451
"106",0.090386301279068
"107",0.305350720882416
"108",0.289257138967514
"109",0.592730104923248
"110",0.725468695163727
"111",0.457196563482285
"112",0.48975732922554
"113",0.83845978975296
"114",0.683545470237732
"115",0.498887747526169
"116",0.445574104785919
"117",0.552561581134796
"118",0.594972252845764
"119",0.323566645383835
"120",0.800714790821075
"121",0.345335900783539
"122",0.250053942203522
"123",0.434335798025131
"124",0.20171457529068
"125",0.752349436283112
"126",0.785283327102661
"127",0.581711530685425
"128",0.44217374920845
"129",0.111917071044445
"130",0.768377065658569
"131",0.794645428657532
"132",0.508416712284088
"133",0.308470517396927
"134",0.217644765973091
"135",0.301898717880249
"136",0.26254665851593
"137",0.274895012378693
"138",0.583930194377899
"139",0.338596016168594
"140",0.159655958414078
"141",0.298909604549408
"142",0.159224838018417
"143",0.0466914996504784
"144",0.326936602592468
"145",0.282567203044891
"146",0.537369549274445
"147",0.367747008800507
"148",0.461060732603073
"149",0.0885512977838516
"150",0.365869224071503
"151",0.179997563362122
"152",0.259019166231155
"153",0.844490647315979
"154",0.320903569459915
"155",0.166007623076439
