"","x"
"1",0.560365080833435
"2",0.496909707784653
"3",0.904669284820557
"4",0.43780916929245
"5",0.334762156009674
"6",0.783692359924316
"7",0.269136071205139
"8",0.345735549926758
"9",0.405849486589432
"10",0.534464716911316
"11",0.343198776245117
"12",0.135614201426506
"13",0.376980632543564
"14",0.157347232103348
"15",0.145874828100204
"16",0.198112577199936
"17",0.457449972629547
"18",0.589644610881805
"19",0.191482290625572
"20",0.546480000019073
"21",0.499551206827164
"22",0.953575313091278
"23",0.34766811132431
"24",0.104071818292141
"25",0.278082311153412
"26",0.6356560587883
"27",0.52283638715744
"28",0.629262924194336
"29",0.225904747843742
"30",0.371906518936157
"31",0.604764938354492
"32",0.588675677776337
"33",0.446378260850906
"34",0.732759475708008
"35",0.330115884542465
"36",0.528191566467285
"37",0.205893158912659
"38",0.0737638771533966
"39",0.712801516056061
"40",0.710325360298157
"41",0.398611962795258
"42",0.468553930521011
"43",0.388790518045425
"44",0.328590869903564
"45",0.0862807780504227
"46",0.416575282812119
"47",0.732988178730011
"48",0.174572736024857
"49",0.771193265914917
"50",0.642193138599396
"51",0.494866728782654
"52",0.530274629592896
"53",0.300281226634979
"54",0.818782329559326
"55",0.378071576356888
"56",0.516671001911163
"57",0.402780920267105
"58",0.785331845283508
"59",0.506663501262665
"60",0.669224441051483
"61",0.140692606568336
"62",0.597739815711975
"63",0.123755216598511
"64",0.310300946235657
"65",0.26866814494133
"66",0.293061345815659
"67",0.341757237911224
"68",0.153199911117554
"69",0.490680396556854
"70",0.112481586635113
"71",0.42047581076622
"72",0.382550746202469
"73",0.472533285617828
"74",0.725683212280273
"75",0.359713912010193
"76",0.46346777677536
"77",0.894812166690826
"78",0.131739586591721
"79",0.391988277435303
"80",0.397398799657822
"81",0.512230396270752
"82",0.558119237422943
"83",0.171720713376999
"84",0.378794699907303
"85",0.334265440702438
"86",0.427548199892044
"87",0.322162836790085
"88",0.512986719608307
"89",0.402470886707306
"90",0.44504103064537
"91",0.316823869943619
"92",0.710848808288574
"93",0.386282324790955
"94",0.277979820966721
"95",0.586692154407501
"96",0.150821581482887
"97",0.472954213619232
"98",0.310078769922256
"99",0.146172404289246
"100",0.137762457132339
"101",0.413868993520737
"102",0.850999355316162
"103",0.572984158992767
"104",0.496074348688126
"105",0.590575814247131
"106",0.173328921198845
"107",0.4444899559021
"108",0.385600477457047
"109",0.295562326908112
"110",0.396295785903931
"111",0.749653697013855
"112",0.0554327517747879
"113",0.101440861821175
"114",0.120436407625675
"115",0.244492456316948
"116",0.347775816917419
"117",0.409534156322479
"118",0.659630715847015
"119",0.347775816917419
"120",0.75115031003952
"121",0.424108982086182
"122",0.40773531794548
"123",0.185376048088074
"124",0.458896815776825
"125",0.654845952987671
"126",0.59256249666214
"127",0.796122968196869
"128",0.484275341033936
"129",0.545198976993561
"130",0.380993843078613
"131",0.916073858737946
"132",0.606167316436768
"133",0.269479930400848
"134",0.343121498823166
"135",0.466231524944305
"136",0.455196261405945
"137",0.558119237422943
"138",0.341300278902054
"139",0.112557679414749
"140",0.623755633831024
"141",0.234886646270752
"142",0.296877235174179
"143",0.394629120826721
"144",0.494116097688675
"145",0.318264424800873
"146",0.418105393648148
"147",0.771193265914917
"148",0.437639474868774
"149",0.146067336201668
"150",0.298882067203522
"151",0.41812539100647
"152",0.650063157081604
"153",0.286402881145477
"154",0.452954560518265
