"","x"
"1",0.788456976413727
"2",0.141624793410301
"3",0.281180888414383
"4",0.238212689757347
"5",0.507586181163788
"6",0.265776127576828
"7",0.545630574226379
"8",0.440634548664093
"9",0.750385999679565
"10",0.281116753816605
"11",0.500560939311981
"12",0.674505054950714
"13",0.648366451263428
"14",0.7664914727211
"15",0.451516360044479
"16",0.683948576450348
"17",0.631310224533081
"18",0.469047486782074
"19",0.114563457667828
"20",0.427429914474487
"21",0.27437087893486
"22",0.0992780476808548
"23",0.403339117765427
"24",0.252146691083908
"25",0.211093187332153
"26",0.637469708919525
"27",0.520922243595123
"28",0.47313779592514
"29",0.567928493022919
"30",0.263397932052612
"31",0.659792602062225
"32",0.309485465288162
"33",0.523682236671448
"34",0.285903781652451
"35",0.479194939136505
"36",0.315581262111664
"37",0.221951022744179
"38",0.687561213970184
"39",0.430658847093582
"40",0.311624646186829
"41",0.0994382277131081
"42",0.283419072628021
"43",0.836909353733063
"44",0.161207914352417
"45",0.259113252162933
"46",0.5123450756073
"47",0.154413998126984
"48",0.503232836723328
"49",0.475876212120056
"50",0.096100352704525
"51",0.244143173098564
"52",0.747308909893036
"53",0.49129855632782
"54",0.36277911067009
"55",0.46134427189827
"56",0.633542001247406
"57",0.537965834140778
"58",0.475278735160828
"59",0.305835694074631
"60",0.144097343087196
"61",0.291105955839157
"62",0.497087329626083
"63",0.136797085404396
"64",0.706317961215973
"65",0.584135591983795
"66",0.352314859628677
"67",0.234468653798103
"68",0.139642313122749
"69",0.317767888307571
"70",0.185219436883926
"71",0.244558215141296
"72",0.21809983253479
"73",0.134140759706497
"74",0.516974747180939
"75",0.35576257109642
"76",0.186014860868454
"77",0.563325047492981
"78",0.566531598567963
"79",0.671000599861145
"80",0.254512429237366
"81",0.212756872177124
"82",0.319140583276749
"83",0.215970396995544
"84",0.348700404167175
"85",0.490203052759171
"86",0.639871537685394
"87",0.635147511959076
"88",0.500490844249725
"89",0.645848155021667
"90",0.631739795207977
"91",0.663056552410126
"92",0.262648582458496
"93",0.105944111943245
"94",0.287079364061356
"95",0.132344782352448
"96",0.482075780630112
"97",0.666491091251373
"98",0.440797984600067
"99",0.18578214943409
"100",0.5959632396698
"101",0.546473562717438
"102",0.892905712127686
"103",0.134689971804619
"104",0.305305868387222
"105",0.12543648481369
"106",0.462438195943832
"107",0.33202463388443
"108",0.514955222606659
"109",0.420426905155182
"110",0.437650799751282
"111",0.667702794075012
"112",0.409902572631836
"113",0.33352729678154
"114",0.38922193646431
"115",0.172727510333061
"116",0.864375352859497
"117",0.214231118559837
"118",0.347744911909103
"119",0.403056502342224
"120",0.387159556150436
"121",0.286047279834747
"122",0.207248359918594
"123",0.359573900699615
"124",0.496192574501038
"125",0.457000762224197
"126",0.426833868026733
"127",0.230070725083351
"128",0.588002502918243
"129",0.506656229496002
"130",0.487402230501175
"131",0.518846035003662
"132",0.555001676082611
"133",0.691529750823975
"134",0.176621243357658
"135",0.129505321383476
"136",0.179475516080856
"137",0.427538812160492
"138",0.186346739530563
"139",0.622084438800812
"140",0.444935977458954
"141",0.438260316848755
"142",0.629661023616791
"143",0.438112437725067
"144",0.167319253087044
"145",0.59067577123642
"146",0.464242696762085
"147",0.406726211309433
"148",0.480057597160339
"149",0.276881456375122
"150",0.540101408958435
"151",0.539629638195038
"152",0.856438159942627
"153",0.199335873126984
"154",0.390319794416428
"155",0.711618840694427
"156",0.226075902581215
"157",0.147438004612923
"158",0.342483639717102
"159",0.670256197452545
"160",0.687348663806915
"161",0.225906208157539
"162",0.395226895809174
"163",0.333647221326828
"164",0.234066560864449
"165",0.499880880117416
"166",0.410960555076599
"167",0.261848747730255
"168",0.34518900513649
"169",0.402707904577255
"170",0.402712941169739
"171",0.157079711556435
"172",0.59062397480011
"173",0.320562571287155
"174",0.335331439971924
"175",0.389840632677078
"176",0.5317542552948
"177",0.672444462776184
"178",0.406957805156708
"179",0.387423902750015
"180",0.374839752912521
"181",0.783627092838287
"182",0.579822719097137
"183",0.685306251049042
"184",0.497929811477661
"185",0.467705368995667
"186",0.600878059864044
"187",0.52536952495575
"188",0.395909070968628
"189",0.277414500713348
"190",0.449462741613388
"191",0.266072541475296
"192",0.43292623758316
"193",0.311522573232651
"194",0.148903697729111
"195",0.401836156845093
"196",0.536087214946747
"197",0.365287303924561
"198",0.356646358966827
"199",0.607091069221497
"200",0.772967457771301
"201",0.489933669567108
"202",0.3217493891716
"203",0.288229495286942
"204",0.0749833881855011
"205",0.363862752914429
"206",0.31093367934227
"207",0.279374420642853
"208",0.835210680961609
"209",0.297020554542542
"210",0.19125409424305
"211",0.458192229270935
"212",0.158485576510429
"213",0.876566886901855
"214",0.345672369003296
"215",0.121349453926086
"216",0.467698812484741
"217",0.52198052406311
"218",0.403903901576996
"219",0.306544870138168
"220",0.357419818639755
"221",0.61692214012146
"222",0.857164263725281
"223",0.495249420404434
"224",0.157412469387054
"225",0.409325331449509
"226",0.578365504741669
"227",0.427041321992874
"228",0.709993600845337
"229",0.390753865242004
"230",0.264603018760681
"231",0.108719453215599
"232",0.381027311086655
"233",0.536572694778442
"234",0.467743664979935
"235",0.655240058898926
"236",0.307405024766922
"237",0.607765197753906
"238",0.664952278137207
"239",0.209442511200905
"240",0.285644143819809
"241",0.0866915509104729
"242",0.402394980192184
"243",0.24957163631916
"244",0.385385513305664
"245",0.711557507514954
"246",0.591113567352295
"247",0.751484572887421
"248",0.317811369895935
"249",0.433598250150681
"250",0.340190321207047
"251",0.318544775247574
"252",0.259528875350952
"253",0.358656466007233
"254",0.433661937713623
"255",0.242462038993835
"256",0.496789693832397
"257",0.474833726882935
"258",0.40879425406456
"259",0.756958842277527
"260",0.792527914047241
"261",0.563868284225464
"262",0.137632057070732
"263",0.435379058122635
"264",0.275317013263702
"265",0.476845622062683
"266",0.577546060085297
"267",0.189670398831367
"268",0.443649053573608
"269",0.507599472999573
"270",0.433661937713623
"271",0.37214007973671
"272",0.559358716011047
"273",0.136323660612106
"274",0.184771075844765
"275",0.187065795063972
"276",0.456336617469788
"277",0.534077286720276
"278",0.433598250150681
"279",0.589268386363983
"280",0.275865793228149
"281",0.364740580320358
"282",0.22314290702343
"283",0.229503512382507
"284",0.737585663795471
"285",0.658906698226929
"286",0.504126846790314
"287",0.245486378669739
"288",0.260211288928986
"289",0.394213914871216
"290",0.493610620498657
"291",0.467154085636139
"292",0.358360260725021
"293",0.587405979633331
"294",0.333653599023819
"295",0.188892394304276
"296",0.108333870768547
"297",0.448486983776093
"298",0.644449174404144
"299",0.703058660030365
"300",0.788456976413727
"301",0.138407826423645
"302",0.539182722568512
"303",0.117972917854786
"304",0.472929924726486
"305",0.31392440199852
"306",0.13779379427433
"307",0.364063888788223
"308",0.385385513305664
"309",0.163942396640778
"310",0.0658843219280243
"311",0.144453749060631
"312",0.759200036525726
"313",0.361218184232712
"314",0.335633844137192
"315",0.382073640823364
"316",0.335391849279404
"317",0.664795994758606
"318",0.215891152620316
"319",0.278250992298126
"320",0.246807277202606
"321",0.885072886943817
"322",0.832056820392609
"323",0.414227038621902
"324",0.466972321271896
"325",0.274021774530411
"326",0.854568123817444
"327",0.203932493925095
"328",0.439870208501816
"329",0.106547348201275
"330",0.633943915367126
"331",0.653917133808136
"332",0.885072886943817
"333",0.560665130615234
