"","x"
"1",0.871904671192169
"2",0.103271827101707
"3",0.248427331447601
"4",0.255942791700363
"5",0.487357199192047
"6",0.248611181974411
"7",0.474529772996902
"8",0.39710745215416
"9",0.675921380519867
"10",0.235677137970924
"11",0.426470935344696
"12",0.65271133184433
"13",0.605686068534851
"14",0.796498894691467
"15",0.420367747545242
"16",0.63196212053299
"17",0.637880265712738
"18",0.353089809417725
"19",0.130068749189377
"20",0.400312691926956
"21",0.239536479115486
"22",0.0796015411615372
"23",0.354210793972015
"24",0.251745134592056
"25",0.19200100004673
"26",0.673982501029968
"27",0.482280969619751
"28",0.400778919458389
"29",0.555527985095978
"30",0.221971929073334
"31",0.614779233932495
"32",0.263752937316895
"33",0.536793112754822
"34",0.260081559419632
"35",0.493311405181885
"36",0.317995995283127
"37",0.212211519479752
"38",0.712323188781738
"39",0.435998946428299
"40",0.293461263179779
"41",0.0917528122663498
"42",0.327699720859528
"43",0.850508153438568
"44",0.14016655087471
"45",0.308164805173874
"46",0.412761181592941
"47",0.14137701690197
"48",0.418594688177109
"49",0.464145213365555
"50",0.080465205013752
"51",0.267667025327682
"52",0.7378910779953
"53",0.566067337989807
"54",0.333417326211929
"55",0.394181936979294
"56",0.562853276729584
"57",0.504019618034363
"58",0.420748680830002
"59",0.23333828151226
"60",0.117629982531071
"61",0.264236360788345
"62",0.446329414844513
"63",0.143509343266487
"64",0.720692455768585
"65",0.549700260162354
"66",0.357199490070343
"67",0.23825503885746
"68",0.0937371477484703
"69",0.255896091461182
"70",0.161046713590622
"71",0.213691547513008
"72",0.188619509339333
"73",0.142318472266197
"74",0.605269014835358
"75",0.347616732120514
"76",0.171660378575325
"77",0.504006922245026
"78",0.438321471214294
"79",0.632530093193054
"80",0.255364447832108
"81",0.186298668384552
"82",0.260652154684067
"83",0.196269974112511
"84",0.369446694850922
"85",0.43450927734375
"86",0.55400687456131
"87",0.558383047580719
"88",0.424958080053329
"89",0.553566038608551
"90",0.682219445705414
"91",0.55543327331543
"92",0.222651317715645
"93",0.111782684922218
"94",0.248462975025177
"95",0.126137912273407
"96",0.43994477391243
"97",0.62035870552063
"98",0.399420201778412
"99",0.200543433427811
"100",0.488912522792816
"101",0.62482362985611
"102",0.906837821006775
"103",0.154195249080658
"104",0.306430280208588
"105",0.132238745689392
"106",0.437988758087158
"107",0.279813528060913
"108",0.400987029075623
"109",0.441657185554504
"110",0.395478844642639
"111",0.626492440700531
"112",0.345012009143829
"113",0.296542704105377
"114",0.285488843917847
"115",0.171212509274483
"116",0.879931151866913
"117",0.212698265910149
"118",0.347249329090118
"119",0.332652717828751
"120",0.367111355066299
"121",0.258965849876404
"122",0.18169167637825
"123",0.270360916852951
"124",0.380238473415375
"125",0.36370313167572
"126",0.363973379135132
"127",0.242120072245598
"128",0.540984869003296
"129",0.48225262761116
"130",0.437869489192963
"131",0.416506767272949
"132",0.49821349978447
"133",0.716181099414825
"134",0.151730701327324
"135",0.153483480215073
"136",0.160744860768318
"137",0.409975528717041
"138",0.173535019159317
"139",0.635307312011719
"140",0.410768449306488
"141",0.337091535329819
"142",0.615987181663513
"143",0.444170355796814
"144",0.176288396120071
"145",0.558531105518341
"146",0.390965014696121
"147",0.414649248123169
"148",0.395517557859421
"149",0.239502012729645
"150",0.429371356964111
"151",0.55457067489624
"152",0.818978250026703
