"V1","V2","V3","V4"
0.986821830272675,0.0656206086277962,0.00140004546847194,1.70166913449066e-07
0.529448986053467,0.234233275055885,0.257870137691498,0.024353863671422
0.987794637680054,0.0636124536395073,0.00131759326905012,1.60261222958979e-07
0.487359166145325,0.247339859604836,0.285037487745285,0.0162045750766993
0.500533282756805,0.243377596139908,0.27692636847496,0.0182435214519501
0.512199759483337,0.240163192152977,0.269791066646576,0.020324258133769
0.517028391361237,0.238715142011642,0.266578555107117,0.0213040914386511
0.445907831192017,0.258889257907867,0.309477061033249,0.0115145733579993
0.545488238334656,0.228464677929878,0.246217340230942,0.029506541788578
0.688602566719055,0.248506754636765,0.0193451046943665,1.72505747286777e-06
0.974148988723755,0.0865280255675316,0.00236937799490988,2.7903070076718e-07
0.530723392963409,0.23381119966507,0.257084101438522,0.0247128214687109
0.563211560249329,0.216594085097313,0.22596187889576,0.0431772954761982
0.528720796108246,0.235003218054771,0.25897690653801,0.0240343622863293
0.992415726184845,0.0525211989879608,0.000885712041053921,1.01899239268732e-07
0.426491439342499,0.264304667711258,0.320653766393661,0.00988725572824478
0.523873567581177,0.236238971352577,0.261777579784393,0.0229048728942871
0.953248679637909,0.110554754734039,0.00375944585539401,4.22561072355165e-07
0.563588082790375,0.21665932238102,0.225964292883873,0.0432003885507584
0.478451609611511,0.250034511089325,0.29052209854126,0.0150188747793436
0.523852050304413,0.236299678683281,0.261953145265579,0.0229141358286142
0.865977168083191,0.171105518937111,0.00879613403230906,8.75985790571576e-07
0.510621786117554,0.240240454673767,0.270442724227905,0.0200848244130611
0.553008139133453,0.202181234955788,0.207532718777657,0.0699650645256042
0.565883994102478,0.212157160043716,0.218884438276291,0.0504706799983978
0.522305071353912,0.237066850066185,0.263215094804764,0.022467628121376
0.461487948894501,0.254516571760178,0.300405383110046,0.0130496472120285
0.509871363639832,0.240702718496323,0.271106690168381,0.0199121814221144
0.146530091762543,0.497945487499237,0.125052958726883,1.08030753835919e-05
0.541826248168945,0.229340478777885,0.248436719179153,0.0283891670405865
0.530917108058929,0.23404835164547,0.25728315114975,0.0246859434992075
0.0707069039344788,0.579067289829254,0.225736573338509,2.46083054662449e-05
0.56289005279541,0.208970934152603,0.215127602219582,0.0555456504225731
0.178385674953461,0.473397701978683,0.105419814586639,8.82364020071691e-06
0.300413578748703,0.402232110500336,0.0642092004418373,5.21555739396717e-06
0.511296629905701,0.240662530064583,0.270436882972717,0.0201282948255539
0.496129751205444,0.244636535644531,0.279561698436737,0.0175463687628508
0.54027247428894,0.230403631925583,0.250156700611115,0.0276790764182806
0.423900008201599,0.348227590322495,0.0433607175946236,3.57959766006388e-06
0.546264827251434,0.228329703211784,0.245808333158493,0.0297697205096483
0.0427794493734837,0.613680899143219,0.389285951852798,0.000106287683593109
0.45139741897583,0.257476985454559,0.306506335735321,0.0120394099503756
0.543435096740723,0.228730425238609,0.247239083051682,0.0289969369769096
0.0436551235616207,0.619060635566711,0.352090954780579,6.90181623212993e-05
0.0484559424221516,0.589033186435699,0.418204009532928,0.000183897631359287
0.523302972316742,0.236016720533371,0.261883080005646,0.0228740870952606
0.555689096450806,0.223162770271301,0.236740216612816,0.0349183157086372
0.538920700550079,0.19709774851799,0.202750727534294,0.0834129676222801
0.0490755513310432,0.611884236335754,0.307308346033096,4.59293878520839e-05
0.0462819449603558,0.597110986709595,0.412753939628601,0.000160166164278053
0.502201497554779,0.189059719443321,0.198268979787827,0.109595604240894
0.537921547889709,0.231412947177887,0.252000778913498,0.0268028564751148
0.505154967308044,0.242390647530556,0.274215340614319,0.0190221462398767
0.493736386299133,0.245331346988678,0.281061232089996,0.0171695221215487
0.0436104126274586,0.608881950378418,0.399687528610229,0.000124644808238372
0.0667456761002541,0.538690745830536,0.430990129709244,0.000361835409421474
0.397514462471008,0.272598505020142,0.336823314428329,0.00791283324360847
0.0508414469659328,0.581665396690369,0.422917395830154,0.000211326070711948
0.371798723936081,0.170888856053352,0.195986852049828,0.199256107211113
0.420938611030579,0.176997870206833,0.195952653884888,0.163251116871834
0.541225016117096,0.229761332273483,0.249049499630928,0.0281238257884979
0.0547766014933586,0.569675445556641,0.427058398723602,0.00025039745378308
0.50022166967392,0.243320316076279,0.276921361684799,0.018229128792882
0.532179117202759,0.233904927968979,0.256520390510559,0.0249764714390039
0.100736506283283,0.476437211036682,0.427689850330353,0.000699078955221921
0.562755405902863,0.219418853521347,0.229613736271858,0.0399994142353535
0.11966747790575,0.4503133893013,0.423647165298462,0.000900039274711162
0.186643153429031,0.382234573364258,0.408355474472046,0.00172108772676438
0.482592970132828,0.18591995537281,0.197756186127663,0.120169512927532
0.12632055580616,0.442229509353638,0.422198325395584,0.000976300565525889
0.510401606559753,0.240083426237106,0.27038511633873,0.0200802963227034
0.45562756061554,0.256009817123413,0.303792178630829,0.0124518992379308
0.383452117443085,0.276974558830261,0.34460523724556,0.00711426744237542
0.0627450123429298,0.549272835254669,0.431113481521606,0.000330661132466048
0.198281809687614,0.373544096946716,0.406158238649368,0.0019045143853873
0.0445340685546398,0.618793547153473,0.342228502035141,6.29419955657795e-05
0.540764033794403,0.230895712971687,0.250251621007919,0.0276142284274101
0.0447740070521832,0.604151248931885,0.40759739279747,0.000143893048516475
0.0426893793046474,0.615832805633545,0.384187042713165,0.000100043202110101
0.0432355664670467,0.61109459400177,0.397584795951843,0.000120237331429962
0.0424740724265575,0.617699146270752,0.379867225885391,9.41707621677779e-05
0.0480417758226395,0.614201426506042,0.314945697784424,4.96399225085042e-05
0.0514785386621952,0.608866453170776,0.294729322195053,4.19945172325242e-05
0.518770694732666,0.238212198019028,0.265356957912445,0.0217189770191908
0.0433010496199131,0.618527412414551,0.358307749032974,7.35688154236414e-05
0.0432442836463451,0.611688017845154,0.395426392555237,0.000117380928713828
0.0438611507415771,0.618839859962463,0.350513011217117,6.82246027281508e-05
0.044892955571413,0.6180579662323,0.339367002248764,6.13863739999942e-05
0.112454049289227,0.459798842668533,0.425154566764832,0.000822771224193275
0.135488539934158,0.431942343711853,0.420271545648575,0.00108846428338438
0.0477251447737217,0.614757001399994,0.316732287406921,5.03123737871647e-05
0.102266281843185,0.474731862545013,0.427659600973129,0.000722286175005138
0.0447418577969074,0.603599786758423,0.407240152359009,0.000142252960358746
0.0429192222654819,0.61883556842804,0.364699304103851,7.88623947300948e-05
0.080581821501255,0.510540008544922,0.431013882160187,0.000498743611387908
0.0458842143416405,0.616985321044922,0.330568462610245,5.66877934033982e-05
0.0460124760866165,0.598854959011078,0.413437694311142,0.000161101241246797
0.0565814971923828,0.600427448749542,0.270934283733368,3.46551678376272e-05
0.0479908250272274,0.614048361778259,0.315305799245834,4.97338369314093e-05
