"","x"
"1",0.80385434627533
"2",0.0823534056544304
"3",0.26897719502449
"4",0.236930087208748
"5",0.508952736854553
"6",0.303727835416794
"7",0.581112742424011
"8",0.439868092536926
"9",0.702110767364502
"10",0.312978595495224
"11",0.537377595901489
"12",0.696785092353821
"13",0.617044627666473
"14",0.823671340942383
"15",0.448279857635498
"16",0.573020040988922
"17",0.626178026199341
"18",0.481021672487259
"19",0.14993990957737
"20",0.369284689426422
"21",0.244066491723061
"22",0.141241878271103
"23",0.373181641101837
"24",0.264519602060318
"25",0.249331653118134
"26",0.656746983528137
"27",0.475029170513153
"28",0.469243258237839
"29",0.593199491500854
"30",0.256834357976913
"31",0.620008945465088
"32",0.288837939500809
"33",0.546137988567352
"34",0.389108270406723
"35",0.473137587308884
"36",0.365521669387817
"37",0.279978722333908
"38",0.736690044403076
"39",0.473807096481323
"40",0.318909287452698
"41",0.0929008349776268
"42",0.332820683717728
"43",0.910743057727814
"44",0.166147157549858
"45",0.264816492795944
"46",0.497582405805588
"47",0.188023746013641
"48",0.47990345954895
"49",0.478789836168289
"50",0.0976861864328384
"51",0.206389397382736
"52",0.678119659423828
"53",0.451120495796204
"54",0.346070736646652
"55",0.424365341663361
"56",0.602266728878021
"57",0.592814087867737
"58",0.486068993806839
"59",0.294080674648285
"60",0.211554780602455
"61",0.365029633045197
"62",0.515681803226471
"63",0.16645909845829
"64",0.747988820075989
"65",0.519306540489197
"66",0.416468262672424
"67",0.255055755376816
"68",0.108418196439743
"69",0.252587884664536
"70",0.161673441529274
"71",0.252049803733826
"72",0.229378819465637
"73",0.130828663706779
"74",0.503154933452606
"75",0.372409611940384
"76",0.236601531505585
"77",0.64021623134613
"78",0.41009721159935
"79",0.657574534416199
"80",0.286278307437897
"81",0.178718432784081
"82",0.355177223682404
"83",0.20368617773056
"84",0.399560868740082
"85",0.478125691413879
"86",0.605531096458435
"87",0.688754856586456
"88",0.409081786870956
"89",0.541604280471802
"90",0.706887066364288
"91",0.603472530841827
"92",0.29318830370903
"93",0.0991413220763206
"94",0.221900060772896
"95",0.137359708547592
"96",0.449982613325119
"97",0.632839322090149
"98",0.49907448887825
"99",0.25853967666626
"100",0.596053183078766
"101",0.621150732040405
"102",0.940319776535034
"103",0.207912907004356
"104",0.34637188911438
"105",0.131260961294174
"106",0.436253190040588
"107",0.305402964353561
"108",0.494967132806778
"109",0.502473950386047
"110",0.472798854112625
"111",0.672682821750641
"112",0.405514568090439
"113",0.289968580007553
"114",0.349715888500214
"115",0.144802093505859
"116",0.906325817108154
"117",0.22965832054615
"118",0.384059846401215
"119",0.435961276292801
"120",0.460172116756439
"121",0.383384257555008
"122",0.2492885440588
"123",0.465674877166748
"124",0.405745059251785
"125",0.448453634977341
"126",0.511154294013977
