"","x"
"1",0.658306002616882
"2",0.237979531288147
"3",0.696785092353821
"4",0.906325817108154
"5",0.429145604372025
"6",0.404440671205521
"7",0.376274973154068
"8",0.773187458515167
"9",0.626426458358765
"10",0.078210361301899
"11",0.151681631803513
"12",0.239391058683395
"13",0.376558482646942
"14",0.293029963970184
"15",0.295194417238235
"16",0.0772686526179314
"17",0.474252253770828
"18",0.476707130670547
"19",0.729990482330322
"20",0.0552206747233868
"21",0.981727838516235
"22",0.561603307723999
"23",0.446340173482895
"24",0.296502649784088
"25",0.408789217472076
"26",0.57551509141922
"27",0.373511970043182
"28",0.573225736618042
"29",0.375964432954788
"30",0.607673406600952
"31",0.427750289440155
"32",0.68384462594986
"33",0.336005717515945
"34",0.466912567615509
"35",0.374222308397293
"36",0.125185519456863
"37",0.359561502933502
"38",0.225276187062263
"39",0.46319717168808
"40",0.766881704330444
"41",0.278136104345322
"42",0.0428963527083397
"43",0.458552002906799
"44",0.462992042303085
"45",0.197217375040054
"46",0.736119210720062
"47",0.283805727958679
"48",0.47439894080162
"49",0.266502201557159
"50",0.481443256139755
"51",0.447126388549805
"52",0.602531850337982
"53",0.172497630119324
"54",0.39104026556015
"55",0.606263220310211
"56",0.906325817108154
"57",0.474870681762695
"58",0.446127265691757
"59",0.480456739664078
"60",0.761943519115448
"61",0.389805436134338
"62",0.212851569056511
"63",0.102919846773148
"64",0.36297532916069
"65",0.709392845630646
"66",0.575983941555023
"67",0.310735166072845
"68",0.0522137954831123
"69",0.673699855804443
"70",0.186879098415375
"71",0.363055408000946
"72",0.366610467433929
"73",0.18493078649044
"74",0.415451347827911
"75",0.0948461666703224
"76",0.215744599699974
"77",0.135985001921654
"78",0.381671190261841
"79",0.628558695316315
"80",0.153814032673836
"81",0.156859964132309
"82",0.135560557246208
"83",0.338331401348114
"84",0.191845461726189
"85",0.166580721735954
"86",0.792056918144226
"87",0.493024408817291
"88",0.923532605171204
"89",0.203784197568893
"90",0.391351878643036
"91",0.555311441421509
"92",0.242689460515976
"93",0.626541197299957
"94",0.4716756939888
"95",0.413448452949524
"96",0.54433536529541
"97",0.152608886361122
"98",0.352674573659897
"99",0.873556733131409
"100",0.68513685464859
"101",0.392393678426743
"102",0.493722081184387
"103",0.443646252155304
"104",0.260021924972534
"105",0.46629935503006
"106",0.111296094954014
"107",0.395703881978989
"108",0.254789143800735
"109",0.559808671474457
"110",0.699546337127686
"111",0.331913679838181
"112",0.580854117870331
"113",0.825404763221741
"114",0.886817336082458
"115",0.532015442848206
"116",0.400677025318146
"117",0.63687789440155
"118",0.465578138828278
"119",0.417058259248734
"120",0.952224433422089
"121",0.292482554912567
"122",0.23876978456974
"123",0.443680346012115
"124",0.270972609519958
"125",0.613843619823456
"126",0.688610792160034
"127",0.674549996852875
"128",0.477786689996719
"129",0.10664477199316
"130",0.809113204479218
"131",0.936059594154358
"132",0.506401658058167
"133",0.343250215053558
"134",0.222466215491295
"135",0.440257221460342
"136",0.28342080116272
"137",0.250300794839859
"138",0.503113508224487
"139",0.293208599090576
"140",0.174850255250931
"141",0.423657536506653
"142",0.19414234161377
"143",0.0597000829875469
"144",0.363094002008438
"145",0.256577998399734
"146",0.631964087486267
"147",0.333161383867264
"148",0.444376856088638
"149",0.123295538127422
"150",0.367334097623825
"151",0.12749969959259
"152",0.258422195911407
"153",0.771497666835785
"154",0.309609204530716
"155",0.188190817832947
