"V1","V2","V3","V4"
0.435176938772202,0.191467225551605,0.0218488480895758,0.075475238263607
0.897263884544373,0.111180782318115,0.0254847891628742,0.0587969645857811
0.773373544216156,0.110233746469021,0.0502770766615868,0.0198096018284559
0.964862763881683,0.0704955160617828,0.0150642991065979,0.120225131511688
0.998158991336823,0.301398247480392,0.0051413057371974,2.21984583492763e-11
0.99750280380249,0.428678035736084,0.00401007803156972,5.84393228253433e-11
0.996680676937103,0.0656148940324783,0.00728982640430331,0.0185722168534994
0.999872744083405,0.326078861951828,0.000641317339614034,3.12658197942906e-11
0.999480903148651,0.0640560239553452,0.00932681933045387,0.00020904844859615
0.999983072280884,0.0579637289047241,0.00251846248283982,1.61181512581265e-09
0.982773423194885,0.0639462769031525,0.0442040078341961,0.00778731983155012
0.969986855983734,0.446603089570999,0.00674011930823326,3.23020646689209e-12
0.400752693414688,0.0982815325260162,0.0122025394812226,0.645965993404388
0.998666942119598,0.246591210365295,0.00331134418956935,1.96885618919396e-10
0.999987125396729,0.0652242749929428,0.00240845349617302,2.80792322726597e-09
0.993645787239075,0.478064477443695,0.00469810469076037,1.71949798150051e-11
0.997610092163086,0.033547930419445,0.0624401457607746,0.000582734472118318
0.997334897518158,0.260593682527542,0.00701516633853316,2.44876030564001e-08
0.999362230300903,0.11739469319582,0.00706912111490965,3.98146049462866e-08
0.999962687492371,0.0687370151281357,0.00219382881186903,6.53103304770752e-09
0.29479792714119,0.185206115245819,0.0319577045738697,0.159398809075356
0.280655354261398,0.1651321798563,0.0813440605998039,0.0813807472586632
0.999042391777039,0.0195636712014675,0.00867626070976257,0.0146076921373606
0.999765753746033,0.109545968472958,0.00293110427446663,3.7412811737525e-10
0.991525709629059,0.240676045417786,0.00335881067439914,4.27029256400147e-09
0.999990224838257,0.0352750718593597,0.0042485729791224,7.64282575005382e-08
0.448161035776138,0.176724314689636,0.06339131295681,0.0331673286855221
0.999993622303009,0.0315004661679268,0.00525639485567808,2.62695925812295e-06
0.986516952514648,0.0818125009536743,0.0324129201471806,0.00711185345426202
0.883578836917877,0.0423807241022587,0.0743497163057327,0.100240767002106
0.983731687068939,0.0719917416572571,0.0317301377654076,0.00509553775191307
0.999985158443451,0.0565619394183159,0.000745629193261266,1.038166956846e-07
0.999829471111298,0.0249763876199722,0.00957550760358572,6.79734148434363e-05
0.818212032318115,0.131691992282867,0.0334563180804253,0.0244361311197281
0.993545949459076,0.0539965257048607,0.0275012068450451,0.00313400290906429
0.998426973819733,0.141247108578682,0.00649310648441315,7.27650103726774e-07
0.998648405075073,0.0526204742491245,0.0127335963770747,0.0288943070918322
0.999295175075531,0.0355628728866577,0.00763856945559382,4.44598617832526e-06
0.931837022304535,0.0562647096812725,0.0184591468423605,0.14249075949192
0.999425053596497,0.0268234815448523,0.0132781909778714,0.00183747534174472
0.900643825531006,0.191804051399231,0.0588561147451401,0.00705930450931191
0.996143698692322,0.122289225459099,0.00796416122466326,9.88298936022147e-08
0.992055416107178,0.091614618897438,0.00703309243544936,1.28693191072671e-05
0.998749792575836,0.0948612093925476,0.0334897041320801,4.48914615844842e-05
0.999842464923859,0.0161227788776159,0.0211400371044874,1.85872904694406e-05
0.997915923595428,0.0538406819105148,0.0154321640729904,0.00274435756728053
0.999991476535797,0.0263295788317919,0.00683949422091246,3.19553669214656e-06
0.927641093730927,0.055386308580637,0.0874694436788559,0.0661778897047043
0.999924063682556,0.0123970881104469,0.0125034684315324,0.000667973712552339
0.99911105632782,0.0376320630311966,0.00791879557073116,3.29534050251823e-05
0.99996817111969,0.0152164781466126,0.00552421435713768,0.000133134832140058
0.739404678344727,0.07705919444561,0.0322906039655209,0.253633439540863
0.99433696269989,0.0395910255610943,0.0111692901700735,0.000291584874503314
0.999816656112671,0.0450723804533482,0.00568249216303229,2.56225048360648e-05
0.950430870056152,0.0402593351900578,0.066876009106636,0.0211157724261284
0.998597085475922,0.0828797444701195,0.0113849937915802,9.72804082266521e-06
0.999870657920837,0.0234275348484516,0.0163358598947525,0.000332710216753185
0.743448793888092,0.200050354003906,0.0840558782219887,0.012627980671823
0.999923348426819,0.0249023288488388,0.00701138656586409,0.000710404594428837
0.999953508377075,0.0144403921440244,0.0110982283949852,5.00209789606743e-05
0.974053144454956,0.0495865643024445,0.05448879301548,0.0124038038775325
0.996168553829193,0.0282510910183191,0.0413880310952663,0.00894812308251858
0.999906122684479,0.0151247614994645,0.0324251241981983,0.000287576462142169
0.989458203315735,0.125765204429626,0.029016088694334,0.000380290381144732
0.9997318983078,0.00919468421489,0.00381848798133433,0.0292968563735485
0.999612808227539,0.0175839997828007,0.0280012767761946,0.0220042988657951
0.992559790611267,0.0878980383276939,0.0546276159584522,0.0020369638223201
0.999705255031586,0.0248685460537672,0.0057325316593051,9.46003638091497e-05
0.999060690402985,0.0218045320361853,0.015874246135354,0.030017152428627
0.999680042266846,0.0176462158560753,0.014312045648694,0.00771318189799786
0.994777321815491,0.0377005860209465,0.0253712981939316,0.0908912941813469
0.981010735034943,0.0491804108023643,0.0497670695185661,0.0439937822520733
0.999343454837799,0.0090207951143384,0.0807908698916435,0.0313180014491081
0.00226846244186163,0.180925473570824,0.083961695432663,0.0313705392181873
0.989737212657928,0.146288812160492,0.103518292307854,9.9975208286196e-05
1.19290298125629e-11,0.414552390575409,0.154647544026375,0.446812510490417
2.15915303414249e-08,0.845106303691864,0.164921194314957,0.0158067103475332
7.40942995847149e-09,0.615782678127289,0.0605710260570049,0.212081044912338
5.36602151601784e-10,0.565870106220245,0.105199322104454,0.25138121843338
0.000952930131461471,0.564032018184662,0.138338640332222,0.0017697426956147
0.000155019763042219,0.664068162441254,0.273133218288422,0.00145057623740286
3.8419512016219e-10,0.718789041042328,0.0375055819749832,0.401519864797592
0.00935468357056379,0.545794785022736,0.0881775468587875,0.00714278919622302
0.280538320541382,0.475077092647552,0.210159122943878,0.000300833664368838
3.51067046722164e-06,0.895751774311066,0.0783682093024254,0.00686857337132096
0.00878631509840488,0.883213996887207,0.0746446251869202,0.000330443697748706
2.76935223884889e-12,0.703336000442505,0.38659992814064,0.0982326492667198
0.000265237875282764,0.476586222648621,0.226063430309296,0.0234766732901335
0.0307234488427639,0.785941123962402,0.396178126335144,4.08225314458832e-05
8.05647141532972e-06,0.530488312244415,0.186938673257828,0.0188663732260466
0.00377346808090806,0.55005007982254,0.205831170082092,0.00431385217234492
1.74201304616872e-05,0.834137678146362,0.255334138870239,0.00176792417187244
0.000167054342455231,0.600558519363403,0.160441234707832,0.0110893193632364
0.0209990218281746,0.40004888176918,0.164601817727089,0.0022440911270678
1.13272653834429e-05,0.933802962303162,0.415252298116684,0.000929188390728086
0.000484390591736883,0.724991500377655,0.104216612875462,0.00692900456488132
0.0184697881340981,0.441787302494049,0.141545131802559,0.0113795157521963
2.39948406033363e-07,0.458420544862747,0.0189376063644886,0.825435996055603
0.000224604969844222,0.872810959815979,0.619897842407227,0.000153381086420268
0.00458025373518467,0.462706059217453,0.499387145042419,0.000221583002712578
0.0188789572566748,0.37165755033493,0.360154271125793,3.27819216181524e-05
1.35683903863537e-05,0.905939042568207,0.270575851202011,0.00182656547985971
4.50159767240166e-08,0.926783084869385,0.316825687885284,0.00334670301526785
0.00139386532828212,0.852256059646606,0.845326840877533,4.39317500422476e-06
0.0038331956602633,0.899378836154938,0.105530582368374,3.91536006090834e-13
0.000709783693309873,0.595253109931946,0.304649442434311,0.00477755721658468
0.259552597999573,0.259146809577942,0.338046193122864,5.89280825806782e-05
0.0398250706493855,0.528831839561462,0.166300609707832,9.4454696863977e-07
0.0758740603923798,0.471001148223877,0.100003898143768,0.00498342327773571
0.00816624611616135,0.303549736738205,0.442505568265915,1.09065404103603e-05
0.0101042138412595,0.802526950836182,0.145735457539558,1.95843721014638e-13
0.0178566481918097,0.87634140253067,0.0728646665811539,1.95321376124857e-14
0.0209636334329844,0.92982691526413,0.0437067039310932,4.56151568882686e-14
