"","x"
"1",0.590997099876404
"2",0.266878247261047
"3",0.65271133184433
"4",0.879931151866913
"5",0.339587301015854
"6",0.429397225379944
"7",0.346075415611267
"8",0.770242631435394
"9",0.533610641956329
"10",0.0756542906165123
"11",0.139691144227982
"12",0.0830848067998886
"13",0.423736780881882
"14",0.23568594455719
"15",0.233113914728165
"16",0.136447012424469
"17",0.436593621969223
"18",0.38475638628006
"19",0.648995757102966
"20",0.0745576843619347
"21",0.829641044139862
"22",0.40255931019783
"23",0.470143526792526
"24",0.232319861650467
"25",0.324296861886978
"26",0.589420974254608
"27",0.256390273571014
"28",0.630493819713593
"29",0.373101830482483
"30",0.514138460159302
"31",0.41162845492363
"32",0.681130409240723
"33",0.262467801570892
"34",0.493398636579514
"35",0.391101449728012
"36",0.114124022424221
"37",0.343810677528381
"38",0.211828589439392
"39",0.334026992321014
"40",0.753039717674255
"41",0.257115960121155
"42",0.0999337509274483
"43",0.453949719667435
"44",0.379994124174118
"45",0.191151544451714
"46",0.761958062648773
"47",0.477431297302246
"48",0.421351879835129
"49",0.252686887979507
"50",0.480499148368835
"51",0.445930659770966
"52",0.519629180431366
"53",0.15465359389782
"54",0.404810637235641
"55",0.572904467582703
"56",0.879931151866913
"57",0.449087500572205
"58",0.410898774862289
"59",0.389164358377457
"60",0.708144843578339
"61",0.301128685474396
"62",0.23995503783226
"63",0.0991241335868835
"64",0.322118818759918
"65",0.69966858625412
"66",0.458921372890472
"67",0.260087847709656
"68",0.140234664082527
"69",0.609241604804993
"70",0.175128027796745
"71",0.356979668140411
"72",0.348895251750946
"73",0.145210862159729
"74",0.389851301908493
"75",0.148535624146461
"76",0.182917758822441
"77",0.111929044127464
"78",0.458732664585114
"79",0.638936042785645
"80",0.0920635908842087
"81",0.133535251021385
"82",0.136434674263
"83",0.259973347187042
"84",0.142154857516289
"85",0.145284414291382
"86",0.849946677684784
"87",0.322733044624329
"88",0.908408999443054
"89",0.209676668047905
"90",0.317407339811325
"91",0.491982728242874
"92",0.241287529468536
"93",0.542143523693085
"94",0.481531798839569
"95",0.386906564235687
"96",0.500598609447479
"97",0.173894286155701
"98",0.386320829391479
"99",0.813702285289764
"100",0.671366214752197
"101",0.271665215492249
"102",0.40507584810257
"103",0.41072016954422
"104",0.318317830562592
"105",0.394511759281158
"106",0.114636681973934
"107",0.238748580217361
"108",0.240675762295723
"109",0.458731561899185
"110",0.723738074302673
"111",0.399984955787659
"112",0.435147196054459
"113",0.911034405231476
"114",0.67461484670639
"115",0.374528795480728
"116",0.295507222414017
"117",0.488312989473343
"118",0.473661452531815
"119",0.313200980424881
"120",0.831463813781738
"121",0.235843107104301
"122",0.223811656236649
"123",0.30466240644455
"124",0.192641749978065
"125",0.62574690580368
"126",0.771065175533295
"127",0.565709948539734
"128",0.456857919692993
"129",0.126801535487175
"130",0.746384382247925
"131",0.821121394634247
"132",0.49153807759285
"133",0.284961730241776
"134",0.209420397877693
"135",0.305409014225006
"136",0.239596635103226
"137",0.28029066324234
"138",0.551379203796387
"139",0.304445952177048
"140",0.121772900223732
"141",0.302846491336823
"142",0.141978412866592
"143",0.0524523369967937
"144",0.36160883307457
"145",0.220289543271065
"146",0.509243547916412
"147",0.341167598962784
"148",0.41968247294426
"149",0.117963023483753
"150",0.328741878271103
"151",0.117102034389973
"152",0.255537211894989
"153",0.860511481761932
"154",0.24702613055706
"155",0.097516305744648
