"","x"
"1",0.414120703935623
"2",0.415764808654785
"3",0.428762823343277
"4",0.446705937385559
"5",0.393079191446304
"6",0.427803337574005
"7",0.421627551317215
"8",0.444023847579956
"9",0.440426796674728
"10",0.402429163455963
"11",0.4124675989151
"12",0.409229189157486
"13",0.413343876600266
"14",0.409136474132538
"15",0.406562983989716
"16",0.402640819549561
"17",0.429750919342041
"18",0.429854363203049
"19",0.449635982513428
"20",0.398709625005722
"21",0.437136471271515
"22",0.407453536987305
"23",0.431138426065445
"24",0.420425981283188
"25",0.405435115098953
"26",0.449255973100662
"27",0.403538852930069
"28",0.433619529008865
"29",0.404599040746689
"30",0.432510882616043
"31",0.444436520338058
"32",0.43932694196701
"33",0.410404205322266
"34",0.437952011823654
"35",0.424955815076828
"36",0.407673567533493
"37",0.413743495941162
"38",0.416084259748459
"39",0.410564839839935
"40",0.442339658737183
"41",0.406954675912857
"42",0.402334898710251
"43",0.413564920425415
"44",0.411377996206284
"45",0.408846914768219
"46",0.441193073987961
"47",0.426953047513962
"48",0.413049191236496
"49",0.420276314020157
"50",0.409580081701279
"51",0.42496719956398
"52",0.41692715883255
"53",0.41769003868103
"54",0.409092217683792
"55",0.435803830623627
"56",0.446705937385559
"57",0.420614302158356
"58",0.418485432863235
"59",0.413398206233978
"60",0.450249880552292
"61",0.412805259227753
"62",0.412572950124741
"63",0.399733006954193
"64",0.397913813591003
"65",0.445212870836258
"66",0.412950098514557
"67",0.408233284950256
"68",0.410323530435562
"69",0.415972292423248
"70",0.407943457365036
"71",0.432211667299271
"72",0.418223708868027
"73",0.407812625169754
"74",0.413009643554688
"75",0.397543042898178
"76",0.412421017885208
"77",0.404443770647049
"78",0.422053426504135
"79",0.424638450145721
"80",0.408999800682068
"81",0.410156160593033
"82",0.399646073579788
"83",0.401879698038101
"84",0.406225264072418
"85",0.410934418439865
"86",0.451002299785614
"87",0.39805993437767
"88",0.447955012321472
"89",0.420133858919144
"90",0.401279121637344
"91",0.406934916973114
"92",0.408834129571915
"93",0.41591876745224
"94",0.448890030384064
"95",0.414437621831894
"96",0.404996782541275
"97",0.409999072551727
"98",0.419057369232178
"99",0.426027685403824
"100",0.434265375137329
"101",0.390653073787689
"102",0.410715997219086
"103",0.40765917301178
"104",0.407692551612854
"105",0.426571518182755
"106",0.405971437692642
"107",0.411007732152939
"108",0.43469226360321
"109",0.412018448114395
"110",0.466365963220596
"111",0.412166833877563
"112",0.419457286596298
"113",0.455206751823425
"114",0.4440778195858
"115",0.407101899385452
"116",0.420896172523499
"117",0.413906186819077
"118",0.435440123081207
"119",0.409765511751175
"120",0.442664742469788
"121",0.422639042139053
"122",0.4314124584198
"123",0.404374182224274
"124",0.425492227077484
"125",0.442471981048584
"126",0.441574782133102
"127",0.441199660301208
"128",0.409720748662949
"129",0.415116548538208
"130",0.438182532787323
"131",0.443327873945236
"132",0.426145046949387
"133",0.412634342908859
"134",0.409596025943756
"135",0.415403336286545
"136",0.417693495750427
"137",0.41516187787056
"138",0.430750459432602
"139",0.432067811489105
"140",0.405651062726974
"141",0.416429162025452
"142",0.406269311904907
"143",0.396511405706406
"144",0.432722896337509
"145",0.411983788013458
"146",0.448667883872986
"147",0.433622241020203
"148",0.408031940460205
"149",0.403311520814896
"150",0.412838935852051
"151",0.399852931499481
"152",0.40366730093956
"153",0.442062884569168
"154",0.404251903295517
"155",0.398952722549438
