"","x"
"1",0.52264416217804
"2",0.399777233600616
"3",0.319614171981812
"4",0.738964259624481
"5",0.479797840118408
"6",0.273916244506836
"7",0.22879558801651
"8",0.720913946628571
"9",0.783655285835266
"10",0.832963287830353
"11",0.718390882015228
"12",0.48253932595253
"13",0.579991042613983
"14",0.766786515712738
"15",0.375221222639084
"16",0.273083835840225
"17",0.795827329158783
"18",0.62052196264267
"19",0.573654413223267
"20",0.840306222438812
"21",0.234856307506561
"22",0.766570389270782
"23",0.466882407665253
"24",0.738964259624481
"25",0.511011183261871
"26",0.518092811107635
"27",0.227052837610245
"28",0.451555132865906
"29",0.35694694519043
"30",0.478903114795685
"31",0.699772953987122
"32",0.45317006111145
"33",0.205325320363045
"34",0.289041489362717
"35",0.30421456694603
"36",0.45182004570961
"37",0.381441205739975
"38",0.30171075463295
"39",0.305270940065384
"40",0.587917566299438
"41",0.333085358142853
"42",0.587277948856354
"43",0.885145127773285
"44",0.356759369373322
"45",0.460988193750381
"46",0.319209694862366
"47",0.51400363445282
"48",0.152469173073769
"49",0.420594036579132
"50",0.309183716773987
"51",0.605561435222626
"52",0.422784149646759
"53",0.602558970451355
"54",0.27659809589386
"55",0.474296987056732
"56",0.558149337768555
"57",0.807742953300476
"58",0.210597112774849
"59",0.38886946439743
"60",0.305091053247452
"61",0.658279240131378
"62",0.462487787008286
"63",0.385775655508041
"64",0.566387951374054
"65",0.62147444486618
"66",0.62435257434845
"67",0.267577320337296
"68",0.214424163103104
"69",0.418253421783447
"70",0.146223232150078
"71",0.59262490272522
"72",0.228098168969154
"73",0.445036888122559
"74",0.269238471984863
"75",0.578850567340851
"76",0.63880056142807
"77",0.60378897190094
"78",0.263674020767212
"79",0.427521497011185
"80",0.128329217433929
"81",0.686414003372192
"82",0.515255153179169
"83",0.856911420822144
"84",0.244829282164574
"85",0.65093857049942
"86",0.651525795459747
"87",0.199053063988686
"88",0.678770542144775
"89",0.546744108200073
"90",0.452354609966278
"91",0.633086264133453
"92",0.518334865570068
"93",0.527044355869293
"94",0.326005280017853
"95",0.777136623859406
"96",0.281058430671692
"97",0.593282043933868
"98",0.309448897838593
"99",0.163892686367035
"100",0.683284282684326
"101",0.620105445384979
"102",0.55563223361969
"103",0.298600733280182
"104",0.342749953269958
"105",0.456394165754318
"106",0.563611686229706
"107",0.320126235485077
"108",0.120926722884178
"109",0.517524540424347
"110",0.325428873300552
"111",0.492502450942993
"112",0.839258074760437
"113",0.193664982914925
"114",0.261554509401321
"115",0.256295055150986
"116",0.643297076225281
"117",0.281549900770187
"118",0.836989939212799
"119",0.919280230998993
"120",0.67359071969986
"121",0.483506143093109
"122",0.492469370365143
"123",0.348536461591721
"124",0.608244776725769
"125",0.289930552244186
"126",0.19043180346489
"127",0.151071473956108
"128",0.183015286922455
"129",0.232699871063232
"130",0.308338701725006
"131",0.228435680270195
"132",0.227061748504639
"133",0.473449289798737
"134",0.389854699373245
"135",0.474620252847672
"136",0.506730318069458
"137",0.681394636631012
"138",0.283617943525314
"139",0.330377638339996
"140",0.547420799732208
"141",0.376570820808411
"142",0.355446577072144
"143",0.238423511385918
"144",0.343302130699158
"145",0.365875899791718
"146",0.3801409304142
"147",0.52305942773819
"148",0.348872810602188
"149",0.605589926242828
"150",0.225142166018486
"151",0.226132869720459
"152",0.459795475006104
"153",0.270365417003632
"154",0.497509092092514
