0.084479371316307,0.043222003929273,0.06385068762279,0.12671905697446,0.055009823182711,0.005893909626719,0.149312377210216,0.044204322200393,0.018664047151277,0.147347740667976,0.165029469548134,0.325147347740668,0.173870333988212,0.081532416502947,0.003929273084479,0.012770137524558,0.174852652259332,0.179764243614931
0.101178781925344,0.040275049115914,0.081532416502947,0.19056974459725,0.06188605108055,0.008840864440079,0.171905697445973,0.037328094302554,0.020628683693517,0.139489194499018,0.195481335952849,0.446954813359529,0.135559921414538,0.06385068762279,0.006876227897839,0.029469548133595,0.193516699410609,0.202357563850688
0.108055009823183,0.055009823182711,0.107072691552063,0.195481335952849,0.055992141453831,0.004911591355599,0.246561886051081,0.026522593320236,0.026522593320236,0.166011787819253,0.267190569744597,0.911591355599214,0.263261296660118,0.080550098231827,0.010805500982318,0.009823182711198,0.179764243614931,0.179764243614931
0.091355599214145,0.048133595284872,0.077603143418468,0.176817288801572,0.06385068762279,0.006876227897839,0.169941060903733,0.036345776031434,0.020628683693517,0.155206286836935,0.18565815324165,0.454813359528487,0.19056974459725,0.068762278978389,0.004911591355599,0.009823182711198,0.193516699410609,0.198428290766208
0.079567779960707,0.044204322200393,0.066797642436149,0.166011787819253,0.071709233791749,0.005893909626719,0.148330058939096,0.043222003929273,0.018664047151277,0.143418467583497,0.169941060903733,0.330058939096267,0.182711198428291,0.073673870333988,0.006876227897839,0.0.179764243614931,0.18565815324165
0.086444007858546,0.039292730844794,0.077603143418468,0.179764243614931,0.06090373280943,0.006876227897839,0.172888015717092,0.037328094302554,0.020628683693517,0.135559921414538,0.196463654223969,0.453831041257367,0.147347740667976,0.06483300589391,0.0.028487229862476,0.18565815324165,0.195481335952849
0.083497053045187,0.044204322200393,0.071709233791749,0.164047151277014,0.067779960707269,0.007858546168959,0.140471512770138,0.045186640471513,0.017681728880157,0.145383104125737,0.169941060903733,0.301571709233792,0.172888015717092,0.069744597249509,0.00196463654224,0.0.18664047151277,0.195481335952849
0.084479371316307,0.035363457760314,0.076620825147348,0.143418467583497,0.056974459724951,0.006876227897839,0.132612966601179,0.049115913555992,0.017681728880157,0.121807465618861,0.152259332023576,0.265225933202358,0.145383104125737,0.06483300589391,0.0.024557956777996,0.18664047151277,0.191552062868369
0.087426326129666,0.046168958742633,0.079567779960707,0.144400785854617,0.06286836935167,0.010805500982318,0.153241650294695,0.043222003929273,0.019646365422397,0.160117878192534,0.166994106090373,0.345776031434185,0.18467583497053,0.074656188605108,0.005893909626719,0.012770137524558,0.180746561886051,0.18958742632613
0.088408644400786,0.042239685658153,0.06483300589391,0.154223968565815,0.06385068762279,0.008840864440079,0.134577603143418,0.047151277013753,0.017681728880157,0.143418467583497,0.159135559921415,0.276031434184676,0.161100196463654,0.06581532416503,0.00294695481336,0.00294695481336,0.18958742632613,0.198428290766208
0.079567779960707,0.043222003929273,0.070726915520629,0.136542239685658,0.058939096267191,0.005893909626719,0.150294695481336,0.043222003929273,0.018664047151277,0.143418467583497,0.176817288801572,0.340864440078585,0.174852652259332,0.079567779960707,0.00098231827112,0.014734774066798,0.178781925343811,0.182711198428291
0.085461689587426,0.037328094302554,0.069744597249509,0.120825147347741,0.052062868369352,0.007858546168959,0.134577603143418,0.048133595284872,0.017681728880157,0.12475442043222,0.155206286836935,0.272102161100196,0.142436149312377,0.073673870333988,0.0.008840864440079,0.177799607072692,0.182711198428291
0.094302554027505,0.054027504911591,0.101178781925344,0.197445972495088,0.06385068762279,0.008840864440079,0.200392927308448,0.031434184675835,0.022593320235756,0.163064833005894,0.222986247544204,0.612966601178782,0.241650294695481,0.072691552062868,0.005893909626719,0.00196463654224,0.182711198428291,0.19056974459725
