"","x"
"1",0.547246336936951
"2",0.564693689346313
"3",0.854088425636292
"4",0.411858856678009
"5",0.38788703083992
"6",0.824384093284607
"7",0.249081641435623
"8",0.397028982639313
"9",0.401583731174469
"10",0.569232106208801
"11",0.28414860367775
"12",0.149302884936333
"13",0.392287224531174
"14",0.193759813904762
"15",0.218125537037849
"16",0.195685476064682
"17",0.472220748662949
"18",0.669391214847565
"19",0.249318152666092
"20",0.571912407875061
"21",0.481744110584259
"22",0.921615123748779
"23",0.393483102321625
"24",0.222094163298607
"25",0.341421127319336
"26",0.655928611755371
"27",0.534084141254425
"28",0.517888784408569
"29",0.408177882432938
"30",0.371293514966965
"31",0.602520823478699
"32",0.493353456258774
"33",0.42873752117157
"34",0.622634053230286
"35",0.323672592639923
"36",0.563158571720123
"37",0.19062152504921
"38",0.0969379246234894
"39",0.66608738899231
"40",0.653183341026306
"41",0.390118092298508
"42",0.475774168968201
"43",0.357469946146011
"44",0.322406560182571
"45",0.0948077514767647
"46",0.353178411722183
"47",0.597106516361237
"48",0.196826010942459
"49",0.817818522453308
"50",0.639307916164398
"51",0.521859169006348
"52",0.407073438167572
"53",0.270877689123154
"54",0.774232149124146
"55",0.413985401391983
"56",0.531294286251068
"57",0.398641496896744
"58",0.745882511138916
"59",0.44728422164917
"60",0.683250904083252
"61",0.142684921622276
"62",0.586823642253876
"63",0.114063493907452
"64",0.26232835650444
"65",0.240690052509308
"66",0.303231447935104
"67",0.368199348449707
"68",0.146024256944656
"69",0.439245820045471
"70",0.106599718332291
"71",0.381656378507614
"72",0.306909054517746
"73",0.457182914018631
"74",0.719427585601807
"75",0.340516835451126
"76",0.571482837200165
"77",0.862815499305725
"78",0.149141386151314
"79",0.418777704238892
"80",0.351265490055084
"81",0.500626683235168
"82",0.532747030258179
"83",0.162841811776161
"84",0.337710440158844
"85",0.340836822986603
"86",0.453382968902588
"87",0.339653819799423
"88",0.504706203937531
"89",0.426290363073349
"90",0.443509936332703
"91",0.267773181200027
"92",0.669381976127625
"93",0.355561941862106
"94",0.317923963069916
"95",0.557335078716278
"96",0.166730806231499
"97",0.496589481830597
"98",0.372757196426392
"99",0.159579291939735
"100",0.147950932383537
"101",0.434814870357513
"102",0.738144814968109
"103",0.58225691318512
"104",0.477572411298752
"105",0.621027648448944
"106",0.188813701272011
"107",0.462823927402496
"108",0.380969554185867
"109",0.302224040031433
"110",0.356266051530838
"111",0.688308358192444
"112",0.0646674484014511
"113",0.162015229463577
"114",0.138994351029396
"115",0.214669197797775
"116",0.453184634447098
"117",0.413369208574295
"118",0.597707688808441
"119",0.453184634447098
"120",0.739926993846893
"121",0.452410310506821
"122",0.466291546821594
"123",0.160922184586525
"124",0.510037362575531
"125",0.59252005815506
"126",0.56130176782608
"127",0.680117070674896
"128",0.576582491397858
"129",0.49530103802681
"130",0.301338702440262
"131",0.859368324279785
"132",0.522327780723572
"133",0.214207395911217
"134",0.395860761404037
"135",0.472390562295914
"136",0.43256476521492
"137",0.532747030258179
"138",0.357419669628143
"139",0.156921356916428
"140",0.606567919254303
"141",0.19579042494297
"142",0.322280257940292
"143",0.368728369474411
"144",0.442204296588898
"145",0.305892586708069
"146",0.47288766503334
"147",0.817818522453308
"148",0.417613714933395
"149",0.255053609609604
"150",0.297479212284088
"151",0.408165037631989
"152",0.724744558334351
"153",0.245321750640869
"154",0.468940675258636
